Date;OR.PA;VIE.PA;CA.PA;ACA.PA;DSY.PA;GLE.PA;BNP.PA;HO.PA;SU.PA;FCHI;FTSE;N225;VIX;AAPL;NVDA;INTC;AMD;TYX
01/01/2004;;21,008928;42,73;16,709824;3,673;63,701752;49,680538;26,5;25,369576;3563,51001;4473;10757,82031;15,5;0,403393;2,085;33,990002;15,66;5,084
08/01/2004;;20,781393;41,290001;17,05995;3,511;64,327156;49,581573;28,379999;25,88833;3612,550049;4461,399902;10863;16,75;0,432143;2,020833;33,389999;15,2;4,882
15/01/2004;;20,8762;41,939999;16,823614;3,607;66,114021;50,27433;29,299999;26,999947;3676,379883;4511,200195;11002,38965;14,34;0,40375;2,015;32,200001;15,9;4,916
22/01/2004;;21,805296;40,599998;17,410078;3,656;66,158691;51,263985;28,719999;26,184761;3706,790039;4468,100098;10852,46973;16,780001;0,402143;1,880833;31,379999;15,3;5,018
29/01/2004;;21,482956;40,240002;17,068703;3,436;64,729202;49,680538;29,129999;25,5919;3607,570068;4398,5;10447,25;17,870001;0,389107;1,826667;30,02;14,13;4,964
05/02/2004;;21,88114;40,580002;17,935268;3,607;66,918114;50,27433;29,190001;25,987141;3677,850098;4396,100098;10365,40039;15,39;0,425;2,020833;30,99;15,71;4,897
12/02/2004;;22,952442;42,900002;18,206617;3,655;65,220589;50,571228;31,280001;26,5553;3709,02002;4442,899902;10676,80957;15,59;0,415357;1,963333;30,6;15,3;4,915
19/02/2004;;22,478415;43,5;17,856489;3,552;63,791096;50,373295;30,41;26,777624;3702,629883;4507,600098;10658,73047;14,93;0,407321;1,875;29,620001;14,52;4,893
26/02/2004;;23,009327;43,41;17,646414;3,49;63,38905;49,878471;31,24;26,678814;3758,51001;4525,100098;11351,91992;14,55;0,427143;1,8225;29,040001;14,7;4,909
04/03/2004;;22,56374;42,939999;18,828093;3,263;64,014458;49,680538;30,700001;26,209463;3758,090088;4545,299805;11433,24023;18,67;0,494286;1,746667;27,309999;14,43;4,678
11/03/2004;;21,615685;41,900002;18,906872;3,095;62,897663;48,888817;30,58;26,234165;3656,040039;4456,799805;11436,86035;18,110001;0,467679;1,848333;27,790001;15,35;4,645
18/03/2004;;20,923603;39,549999;18,232878;3,202;59,725979;47,503304;30,200001;25,320169;3518,449951;4309,5;11364,99023;19,809999;0,455357;1,923333;26,530001;15,54;4,664
25/03/2004;;21,520878;40,139999;18,60051;3,38;62,093575;49,185715;31,139999;26,184761;3625,22998;4385,700195;11715,38965;16,74;0,482857;2,2;27,200001;16,23;4,777
01/04/2004;;22,070751;40,279999;18,775574;3,447;64,461174;52,154671;31,120001;27,395189;3734,560059;4468,700195;12019,62012;15,76;0,487679;2,166667;27,620001;16,9;5,011
08/04/2004;;21,682049;38,799999;18,425447;3,408;64,639854;51,560879;32,27;26,950542;3731,429932;4485,399902;12098,17969;15,62;0,475714;2,146667;27,370001;17,120001;5,169
15/04/2004;;21,5588;38,900002;18,250383;3,315;65,220589;51,066051;31,549999;28,185673;3743,149902;4539,899902;11944,29981;15,6;0,495179;1,884167;26,280001;16,280001;5,231
22/04/2004;;21,208019;39,709999;18,337915;3,366;63,701752;50,571228;31,76;28,136267;3722,590088;4524,5;12004,29004;16,290001;0,472321;1,8375;26,35;15,17;5,263
29/04/2004;;21,350227;39,299999;18,723055;3,419;63,165691;50,670193;31,040001;28,185673;3729,379883;4569,5;11761,79004;15,77;0,475893;1,810833;26,200001;14,35;5,348
06/05/2004;;20,866718;37,700001;17,094963;3,355;59,547291;47,602268;29,129999;26,85173;3564,340088;4412,899902;11153,58008;18,139999;0,4875;1,786667;27,57;15,14;5,51
13/05/2004;;21,312305;38,34;17,550129;3,435;61,289486;49,878471;29,35;27,172865;3643,320068;4471,799805;10967,74023;18,93;0,472679;1,788333;27,110001;14,49;5,499
20/05/2004;;21,350227;39,32;17,891502;3,604;62,540291;50,27433;28,559999;27,568108;3659,919922;4438,299805;11152,08984;15,97;0,509107;1,875;28,370001;15,12;5,376
27/05/2004;;20,933083;39,950001;17,646414;3,695;61,95956;49,680538;28,35;27,197569;3646,22998;4422,799805;11242,33984;16,08;0,516429;1,9375;28,01;15,08;5,416
03/06/2004;;21,530359;39,27;18,232878;3,73;63,433723;50,769157;29,049999;27,617512;3699,290039;4489,5;11449,74023;15,39;0,539286;1,750833;28,4;15,51;5,486
10/06/2004;;21,757893;40;17,99654;3,698;63,701752;50,868122;29,33;27,765728;3714,5;4491,100098;11641,71973;14,79;0,584643;1,6775;28,120001;15,24;5,41
17/06/2004;;22,260363;39,889999;17,795218;3,661;63,88044;51,263985;30,4;27,246973;3720,139893;4486,700195;11580,55957;13,98;0,601786;1,691667;28,52;15,4;5,383
24/06/2004;;21,985426;39,880001;17,506363;3,811;62,406277;50,076401;30,07;27,716324;3732,98999;4464,100098;11858,87012;14,34;0,581071;1,705833;27,6;15,9;5,313
01/07/2004;;21,776854;39,209999;17,068703;3,675;61,021454;48,492958;29,41;26,481192;3660,399902;4358,399902;11384,86035;15,81;0,542679;1,518333;26,34;15,2;5,222
08/07/2004;;21,757893;39,130001;17,068703;3,672;60,976784;47,998131;28,9;26,678814;3648,75;4372,600098;11356,65039;13,76;0,528214;1,3125;23,379999;13,74;5,218
15/07/2004;;21,255423;39,299999;17,08621;3,668;59,859993;47,404339;28,709999;26,85173;3637,469971;4377,299805;11433,86035;16,41;0,564643;1,225833;22,559999;12,12;5,208
22/07/2004;;20,69607;38,849998;17,05995;3,615;59,547291;46,711582;28,459999;26,110653;3575,919922;4356,299805;11204,37012;16,15;0,57625;1,1925;23,459999;11,33;5,307
29/07/2004;;20,809835;38,950001;17,418831;3,689;59,949333;48,888817;28,450001;25,690708;3607,580078;4408,100098;11010,01953;16,209999;0,567679;1,2475;23,969999;11,86;5,171
05/08/2004;;20,297886;37,720001;17,147482;3,428;59,547291;47,899166;27,530001;24,66308;3502,949951;4312,200195;11049,45996;18,040001;0,55375;0,86;22,16;10,93;5,056
12/08/2004;56,299999;20,553862;37,880001;17,235014;3,568;61,200142;49,185715;27,459999;24,776712;3541,47998;4355,299805;10774,25977;16,23;0,566786;0,975;22,219999;11,87;5,032
19/08/2004;56,099998;20,402172;38,799999;17,979034;3,583;62,361603;49,878471;27,459999;25,295467;3595,26001;4411,600098;11130,01953;14,98;0,590179;1,055833;21,950001;12,2;5,05
26/08/2004;55,400002;20,127235;40,810001;18,162851;3,543;62,540291;49,680538;27,77;25,616602;3613,22998;4502,100098;11127,34961;14,91;0,640357;1,058333;21,43;11,7;4,934
02/09/2004;56,900002;21,40711;41,009998;18,696795;3,65;63,567738;51,066051;28,68;26,011843;3677,550049;4558,399902;11279,19043;14,06;0,649107;1,026667;19,719999;10,86;4,954
09/09/2004;56,549999;21,568281;41,52;18,836845;3,71;64,237816;51,362949;28,780001;26,061249;3691,850098;4548,5;11158,58008;14,64;0,628571;1,133333;20,42;12,22;4,963
16/09/2004;54,299999;21,70101;39,869999;19,300764;3,788;65,309929;52,154671;26,959999;26,085951;3692,110107;4592,299805;11019,41016;14,74;0,659286;0,082638889;20,42;12,98;4,777
23/09/2004;53,5;22,042309;38,509998;19,239492;3,772;64,505844;51,956741;27,16;26,085951;3682,669922;4588,100098;10786,09961;13,21;0,690714;1,195;20,07;12,8;4,861
30/09/2004;53,400002;22,668026;36,889999;19,747177;4,015;66,203362;53,936043;27,200001;26,357679;3764,590088;4706,299805;11385,37988;13,28;0,725714;1,271667;21,129999;13,97;4,97
07/10/2004;52,25;22,516336;35,049999;19,589621;3,938;64,818542;53,243286;27,200001;26,45649;3694,320068;4634,799805;11195,99023;15,42;0,709821;1,185833;20,99;13,84;4,871
14/10/2004;53,200001;22,55426;34,849998;19,607126;4,043;64,371826;51,857777;27,74;26,604706;3665,679932;4616,399902;10882,17969;14,85;0,847679;1,144167;21,450001;15,41;4,781
21/10/2004;53;22,393089;34,459999;19,852215;3,925;64,550514;52,3526;27,35;25,567196;3678,389893;4630,100098;10691,9502;15,72;0,898214;1,240833;0,916666667;16,23;4,846
28/10/2004;54,799999;23,540237;34,900002;20,683767;3,922;65,935333;54,035007;29,370001;26,160059;3769,929932;4718,5;10887,80957;14,04;0,987679;1,260833;22,67;17,1;4,824
04/11/2004;55,650002;23,142056;35,200001;20,640001;3,922;66,471397;53,342255;30,799999;26,110653;3784,909912;4734,5;10994,95996;13,08;0,977679;1,476667;22,860001;17,290001;4,976
11/11/2004;56,75;22,895559;36,91;20,727533;3,935;67,4095;53,639149;33,080002;26,75292;3844,139893;4795,899902;11131,29004;13,21;0,980357;1,551667;24,32;21,99;4,841
18/11/2004;54,799999;22,895559;35,650002;19,624632;3,912;65,220589;51,758808;32,41;26,135357;3760,699951;4719,399902;10872,33008;12,72;1,14375;1,638333;23,610001;21,57;4,84
25/11/2004;54,599998;22,924002;36,130001;19,957253;3,871;65,890663;52,649494;32,549999;25,740114;3796,709961;4735,700195;10784,25;12,97;1,210536;1,634167;23,1;22,610001;5,027
02/12/2004;54,599998;22,724911;36,200001;0,80625;3,862;66,024681;52,154671;33,970001;25,196657;3775,040039;4703,899902;10941,37012;13,19;1,13;1,923333;23,01;22,9;4,78
09/12/2004;55,599998;23,843616;36,419998;19,694658;3,809;66,337379;52,847427;33,389999;25,5919;3802,98999;4728,200195;10956,45996;12,35;1,165357;1,945;23,139999;22,639999;4,708
16/12/2004;54,950001;24,829596;35,099998;19,642139;3,693;66,248039;52,649494;35,110001;25,690708;3806,149902;4777,399902;11209,44043;11,45;1,138393;1,9175;23,450001;21,83;4,829
23/12/2004;55,75;24,232319;35,209999;19,493336;3,701;66,739426;53,144321;35,290001;25,171953;3827,159912;4819,799805;11381,55957;11,62;1,150714;1,9125;23,25;21,959999;4,937
30/12/2004;56,950001;24,952843;35,400002;19,633387;3,74;66,828766;53,243286;35,299999;26,061249;3829,360107;4806;11437,51953;14,09;1,151786;1,89;22,389999;19,75;4,847
06/01/2005;56,200001;24,222839;37,43;19,572113;3,788;68,124245;53,738113;34,75;26,5553;3816,139893;4783,600098;11453,38965;12,56;1,168929;1,768333;23,16;15,02;4,771
13/01/2005;56,099998;24,507256;38;20,16733;3,723;69,107018;55,222591;35,23;28,111565;3869,01001;4818,299805;11405,33984;13,18;1,247857;1,779167;22,6;15,5;4,669
20/01/2005;55,5;25,303623;38,939999;19,887228;3,561;68,124245;54,43087;34,900002;28,012754;3879,820068;4847,100098;11376,57031;13,44;1,290179;1,7675;22,42;15,98;4,663
27/01/2005;57,650002;26,090509;39,459999;20,088551;3,625;69,151695;55,420525;34,880001;28,92675;3951,719971;4916,200195;11407,13965;11,66;1,421964;2,054167;22,58;16,66;4,581
03/02/2005;58,349998;25,777651;40,41;20,176083;3,619;68,704979;54,133976;34;29,149075;3969,620117;4990,399902;11473,34961;0,5;1,406071;2,069167;23,299999;17,940001;4,365
10/02/2005;57,599998;25,711287;39,77;19,773438;3,619;71,921333;55,123627;34,799999;29,02556;4009,02002;5053,200195;11601,67969;11,1;1,609464;2,145;24,139999;17,450001;4,522
17/02/2005;59,450001;24,74427;39,59;19,56336;3,531;70,759872;54,035007;34,150002;29,000858;3977,189941;4988,5;11500,17969;12,39;1,575536;2,308333;23,309999;16,6;4,661
24/02/2005;59,75;24,706347;40,060001;19,869722;3,558;71,027901;54,727764;34,380001;29,791342;4062,719971;4992,799805;11813,70996;12,5;1,575714;2,339167;24,52;17,65;4,737
03/03/2005;59,599998;24,156475;40,5;19,283258;3,532;70,357826;54,727764;32,490002;30,606527;4066,689941;4996,100098;11966,69043;12,7;1,405357;2,145833;24,84;16,940001;4,82
10/03/2005;59,799999;24,914921;39,950001;18,801832;3,55;70,759872;53,936043;32,400002;30,038368;4019,399902;4937,600098;11873,17969;13,49;1,470714;2,076667;23,540001;16,030001;4,792
17/03/2005;59,799999;25,502714;40,200001;18,775574;3,533;71,206589;53,936043;31,99;29,840748;4032,409912;4910,399902;11739,12012;14,06;1,519643;2,09;23,389999;15,65;4,863
24/03/2005;61,400002;25,92934;41,040001;18,460459;3,596;71,474617;54,43087;32,040001;29,643126;4064,610107;4900,700195;11565,87988;13,64;1,528571;2,025;23,49;16,209999;4,807
31/03/2005;61;26,93428;41,32;18,259136;3,658;71,653305;54,232941;32,299999;30,137178;4106,990234;4947,399902;11827,16016;13,15;1,511786;1,944167;23,049999;15,74;4,742
07/04/2005;61,5;27,455711;41,75;18,469212;3,462;73,216812;54,727764;33,389999;29,000858;4116,850098;4960,799805;11637,51953;13,31;1,465714;1,858333;22,82;17,059999;4,687
14/04/2005;59;26,725706;40,02;17,716438;3,344;69,777092;51,659843;32,32;28,160971;3950,02002;4822;11088,58008;16,92;1,268214;1,7725;22,66;14,65;4,571
21/04/2005;55,700001;27,427269;37,669998;17,707685;3,566;68,973007;51,362949;31,799999;27,765728;3927,679932;4789,399902;11005,41992;14,87;1,283929;1,8025;23,51;14,51;4,553
28/04/2005;56,75;27,749607;38,459999;18,259136;3,687;70,447166;51,857777;31,889999;28,062159;3987,629883;4882,5;11002,11035;13,85;1,326786;1,868333;24,110001;14,68;4,585
05/05/2005;56,5;28,915718;38,57;18,031553;3,674;68,392273;51,461914;31,75;28,012754;3979,530029;4875,399902;11120,7002;14,45;1,271786;1,858333;24,77;15,09;4,549
12/05/2005;58,099998;29,257017;40,25;18,880611;3,921;70,447166;54,925697;32,509998;28,556211;4073,149902;4949,399902;10835,41016;13,63;1,28;2,1575;25,93;15,82;4,43
19/05/2005;57,75;29,683643;40,330002;18,504225;3,817;72,636078;54,826733;33,02;28,902048;4100,27002;4971,5;11014,42969;12,58;1,420714;2,245;27;16,16;4,413
26/05/2005;60,599998;29,389746;40,880001;18,618017;3,814;72,591408;55,222591;32,619999;29,717234;4178,25;5011;11329,66992;12,36;1,439286;2,279167;27,290001;16,719999;4,263
02/06/2005;60,299999;29,62676;40,310001;18,661781;3,912;73,3955;55,123627;33,400002;29,890152;4171,350098;5003,700195;11281,03027;12,7;1,318571;2,263333;27,1;17,799999;4,225
09/06/2005;60,400002;28,612341;39,759998;18,302902;3,917;74,512291;55,816383;34,450001;29,96426;4184,359863;5019,5;11415,87988;11,46;1,326071;2,235833;26,940001;17,049999;4,422
16/06/2005;60;28,678703;40,099998;18,635523;3,947;75,316376;56,212242;34,619999;30,384205;4229,549805;5099,299805;11547,28027;11,05;1,376786;2,295833;27,110001;17,91;4,251
23/06/2005;59,400002;29,247538;40;18,294149;3,972;74,914337;55,915348;33,900002;30,878256;4231,879883;5109,100098;11577,44043;11,77;1,298929;2,2325;26,25;17,370001;4,265
30/06/2005;59,5;29,219095;39,759998;18,189112;4,01;75,405724;56,410175;33,450001;31,248795;4279,950195;5229,600098;11603,53027;12,27;1,335357;2,3325;26,5;18,51;4,33
07/07/2005;62,25;29,10533;39,049999;18,758066;4,138;77,281929;57,795689;33,549999;31,841658;4343,620117;5245,899902;11659,83984;10,84;1,369643;2,37;27,59;19,25;4,398
14/07/2005;64,099998;28,441689;39,5;19,860968;4,142;79,649529;59,577061;32,669998;32,681545;4418,390137;5215,200195;11789,34961;10,23;1,558214;2,248333;27,440001;20,59;4,392
21/07/2005;65,150002;29,427668;38,779999;19,703411;4,261;80,766319;59,774994;32,939999;32,632141;4433,129883;5263,600098;11835,08008;10,36;1,571071;2,255;27,059999;20,1;4,474
28/07/2005;65,400002;30,498972;39,279999;20,088551;4,135;81,481064;59,379131;34,75;32,681545;4495,47998;5332,299805;11981,79981;11,83;1,543571;2,32;27,639999;20,65;4,505
04/08/2005;65,650002;31,14365;39,220001;19,869722;4,119;80,721649;60,467751;36,130001;32,483925;4527,109863;5377,5;12098,08008;12,38;1,549286;2,321667;26,879999;20,6;4,58
11/08/2005;63,799999;30,64118;38,599998;19,642139;3,901;79,024124;59,379131;34,98;31,940468;4439,629883;5292,700195;12273,12012;13,3;1,683929;2,515833;26,09;21,190001;4,475
18/08/2005;64,75;31,371183;38,459999;19,292011;3,904;78,175362;59,280167;35,919998;31,446417;4424,430176;5275,200195;12502,25977;14,17;1,634643;2,430833;25,530001;20,65;4,398
25/08/2005;65,050003;31,333261;37,669998;18,906872;3,963;78,220032;58,389481;36,709999;31,495821;4399,359863;5296,899902;12413,59961;12,6;1,674643;2,556667;25,719999;20,77;4,261
01/09/2005;65,5;32,736385;38,150002;20,780052;4,061;81,034348;60,071888;37,5;31,816956;4486,189941;5365,899902;12607,58984;12,52;1,738571;2,6175;25,66;22,549999;4,419
08/09/2005;65,900002;32,32872;37,799999;20,333639;4,099;81,302376;59,577061;36,939999;31,816956;4470,430176;5347,399902;12834,25;12,91;1,771786;2,720833;24,49;23,629999;4,453
15/09/2005;64,050003;32,793266;37,77;20,307381;4,17;80,810989;58,884304;37,790001;31,644037;4468,060059;5369,700195;13196,57031;13,79;1,861071;2,760833;24,5;22,1;4,47
22/09/2005;64,75;33,428467;37,93;21,401527;4,22;84,697418;61,952229;38,470001;32,212196;4599,629883;5494,799805;13435,91016;12,63;1,824286;2,774167;23,950001;24,17;4,501
29/09/2005;64,900002;34,035221;38,779999;21,506565;4,196;85,546181;63,337742;38,889999;34,089596;4594,109863;5427,799805;13689,88965;14,55;1,885;2,800833;24,07;24;4,58
06/10/2005;63,599998;33,646519;38,27;21,357761;4,29;84,38472;62,74395;37,75;34,188404;4515,049805;5342,200195;13463,74023;16,219999;1,758929;2,683333;23,24;0,875;4,656
13/10/2005;61,799999;32,641579;37,299999;20,710028;4,204;81,347046;61,160503;36,48;32,730953;4375,089844;5167,899902;13129,49023;13,5;1,962143;2,628333;23,690001;21,34;4,689
20/10/2005;60,5;32,556255;37,259998;20,937611;4,361;83,446617;61,754295;35,77;33,546139;4412,700195;5227,799805;13395,01953;14,59;2,036786;2,676667;23,07;22,82;4,796
27/10/2005;60;32,707943;36,77;21,541578;4,251;85,948227;63,040844;35,869999;34,089596;4429,649902;5358,600098;13894,78027;13,48;2,141071;2,921667;23,370001;24,200001;4,801
03/11/2005;60,400002;32,925995;37,23;22,198069;4,42;86,931007;64,525322;35,869999;34,633053;4480,22998;5439,799805;14072,2002;12,8;2,146786;2,898333;24,799999;24,52;4,826
10/11/2005;61,950001;33,646519;37,59;22,513182;4,435;89,343269;66,207733;36,34;35,37413;4512,129883;5430;14170,87012;12,26;2,319643;2,893333;24,91;25,549999;4,674
17/11/2005;62,150002;33,409504;37,18;22,635727;4,77;90,951454;67,791176;37,869999;36,312828;4608,649902;5531,700195;14708,32031;10,96;2,396786;3,141667;26,639999;26,219999;4,707
24/11/2005;61,299999;34,461845;36,900002;22,486923;4,705;90,32605;66,504623;37,849998;36,189316;4567,410156;5423,200195;14872,15039;12,06;2,422143;3,0125;26,68;26,18;4,703
01/12/2005;62;34,888474;37,540001;23,572317;4,732;91,934227;67,395317;37,599998;37,177422;4660,580078;5528,799805;15484,66016;12,18;2,641071;3,01;26,15;26,67;4,719
08/12/2005;61,150002;35,836529;38,5;23,125904;4,733;92,380943;66,90049;37,880001;37,029205;4674,850098;5521,100098;15464,58008;10,48;2,571786;3,083333;26,629999;27,549999;4,657
15/12/2005;62,299999;36,765625;40;23,729876;4,7;93,98912;67,593246;39,09;37,399742;4752,410156;5587,399902;15957,57031;10,81;2,625;3,0125;25,879999;29,34;4,67
22/12/2005;62,75;36,746662;39,66;23,77364;4,794;93,810432;67,989105;38,610001;37,720879;4756,930176;5622,799805;16194,61035;11,35;2,6275;3,176667;25,440001;31,700001;4,539
29/12/2005;63,049999;37,35342;40,990002;23,957457;4,857;94,703873;69,869446;38,84;38,48666;4838,52002;5714,600098;16361,54004;11,37;2,6775;3,274167;25,91;32,560001;4,544
05/01/2006;65,150002;36,936275;41;24,508907;4,854;96,40139;71,155991;39,200001;39,400654;4890,490234;5731,5;16363,58984;10,94;2,996429;3,625833;26,139999;36,27;4,639
12/01/2006;65,949997;36,452766;38,450001;23,843666;4,814;92,648972;68,97876;39;39,104225;4772,089844;5663,700195;15341,17969;12,25;2,946071;3,558333;22,6;34,150002;4,519
19/01/2006;64,849998;37,514587;38,540001;24,2113;4,791;92,738319;69,27565;39,369999;40,808704;4791;5704,399902;15651;12,87;2,65;3,6575;21,209999;38,380001;4,655
26/01/2006;66,849998;39,808884;39,169998;25,856897;4,95;99,081688;74,520813;39,09;42,686104;4999,390137;5801,600098;16480,08984;12,36;2,693571;3,749167;21,549999;42,099998;4,71
02/02/2006;65,849998;39,524467;38,369999;25,480511;4,7;98,277596;71,254959;38,869999;40,907513;4895,080078;5725,100098;16272,67969;12,83;2,4575;3,7425;20,67;40,860001;4,681
09/02/2006;68,900002;39,695118;39,099998;25,821884;4,54;101,404617;73,43219;38;41,895618;4934,089844;5791,5;15932,83008;12,31;2,472143;3,748333;21,35;40,240002;4,575
16/02/2006;74,5;42,359158;39,630001;26,408348;4,695;107,122581;77,58873;38,77;42,414371;5041,600098;5872,399902;15781,78027;11,88;2,547143;3,865;20,15;40,799999;4,484
23/02/2006;75;42,226429;41,5;27,53751;4,72;107,122581;77,786659;38,41;43,575394;5057,609863;5844,100098;15964,45996;11,54;2,467857;4,076667;20,799999;40,07;4,561
02/03/2006;74;41,543827;40,25;27,21364;4,621;101,047241;73,199997;38,290001;41,994431;4969,509766;5812,899902;15627,49023;12,32;2,345;3,998333;20,01;37,09;4,723
09/03/2006;74,75;42,615131;42,990002;27,791351;4,64;111,679092;75,699997;36,900002;42,784912;5127,930176;5965,100098;16319,04004;11,35;2,365357;4,173333;19,92;35,119999;4,752
16/03/2006;74,300003;42,709938;43,02;28,071453;4,567;111,143028;76,400002;35,93;42,933128;5194,779785;6007,5;16495,48047;11,21;2,2025;4,110833;19,98;34,369999;4,726
23/03/2006;72,75;42,852146;42,91;28,045193;4,641;110,338943;74,599998;36,68;43,106045;5180,25;5959,200195;16938,41016;10,95;2,226071;4,756667;19,82;34,290001;4,842
30/03/2006;72,5;44,10358;43,189999;28,596643;4,678;109,624191;77,300003;36,360001;44,094151;5221,029785;6044,100098;17243,98047;11,13;2,400357;5,091667;19,48;34,779999;4,893
06/04/2006;71,150002;43,629551;43;27,773844;4,556;106,050461;73,5;34,630001;42,019131;5085,109863;6000,799805;17162,55078;12,76;2,3825;5,075;19,120001;35,419998;5,051
13/04/2006;73,349998;44,12254;44,950001;27,896389;4,489;108,194702;74,099998;34,400002;43,031937;5158,140137;6089,799805;17350,11914;11,32;2,344643;4,86;19,559999;31,540001;5,129
20/04/2006;74,599998;45,791119;46,189999;28,176491;4,338;109,713539;75;34,25;44,464687;5252,319824;6104,299805;17055,92969;11,76;2,433929;4,785;19,49;32,799999;5,178
27/04/2006;73,550003;45,260208;45,91;28,430332;4,336;108,105362;74,800003;34,009998;44,76112;5193,939941;6010;17153,76953;11,99;2,540714;5,176667;19,16;33,27;5,236
04/05/2006;72,650002;45,800602;45,75;29,436949;4,374;110,338943;77,5;33,459999;45,230469;5278,27002;6083,399902;16951,92969;11,78;2,521429;4,92;19,58;32,830002;5,188
11/05/2006;67,849998;42,74786;44,049999;27,108603;4,05;102,29805;72,099998;31,16;40,907513;4920,310059;5675,5;16307,66992;16,26;2,330714;4,16;18,66;30,77;5,274
18/05/2006;69,199997;41,998894;43,669998;25,45425;4,05;106,407837;73,5;30,24;39,326546;4870,02002;5587,100098;15907,2002;17,360001;2,262143;4,008333;17,889999;31,18;5,13
25/05/2006;69,849998;41,003437;45,25;25,463003;4,077;107,39061;72,800003;30,030001;39,993519;4930,180176;5723,799805;15467,33008;16,440001;2,134643;3,83;18,02;30,889999;5,207
01/06/2006;67,949997;41,866165;44,959999;25,235422;0,166666667;101,940674;72;29,73;38,116119;4824,77002;5706,299805;15096,00977;17,799999;2,091429;3,636667;17,389999;28;5,096
08/06/2006;68,25;36,149387;43,73;23,922445;3,864;94,346497;67,699997;28,540001;36,312828;4615,439941;5506,799805;14309,55957;21,459999;2,0575;3,406667;17,73;25,110001;5,085
15/06/2006;70,699997;37,287056;44,259998;24,596439;4,095;98,277596;71,900002;29,690001;37,696175;4774,72998;5665;14644,25977;15,52;2,066429;3,485;18,4;25,42;5,194
22/06/2006;70,849998;37,287056;44,029999;24,500154;4,156;98,277596;71,800003;29,5;37,696175;4774;5678,600098;14886,11035;15,79;2,000714;3,426667;18,66;23,889999;5,279
29/06/2006;72,150002;38,604855;45,689999;26,101988;4,09;102,834106;75,199997;30,35;39,894707;4921,299805;5826,700195;15523,94043;14,15;2,035714;3,438333;18,75;23,9;5,271
06/07/2006;73,099998;38,339397;46,75;26,285805;3,885;103,816879;75,699997;30,34;39,524166;4941,72998;5860,600098;15249,32031;14,49;1,891429;3,038333;17,879999;22,84;5,135
13/07/2006;73,800003;38,159267;46,779999;26,390842;3,69;100,511185;72,800003;29,84;37,053909;4846,540039;5778;14500,25977;15,55;1,932143;3,266667;18,49;21,459999;5,103
20/07/2006;78,400002;39,154724;48,049999;27,012318;3,606;101,315269;74,800003;30;37,671474;4943;5877,100098;14884,07031;14,62;2,281071;3,375;17,5;18,25;5,1
27/07/2006;80,550003;40,387199;48,509998;27,642548;4,034;106,586525;78,199997;31,639999;39,870007;5026,25;5932,100098;15464,29004;14,34;2,434286;3,813333;17,59;19,6;5,051
03/08/2006;78,099998;39,040958;47,709999;28,018932;3,826;109,266823;80,400002;31,450001;40,858109;5025,149902;5860,5;15656,58984;15,2;2,271071;4,055;17,4;19,85;5,047
10/08/2006;79,150002;39,581352;49,040001;28,946772;4,142;113,733986;83,699997;31,99;41,278053;5137,310059;5896,600098;16071,36035;12,41;2,427857;4,558333;18,610001;22,57;5,001
17/08/2006;77,650002;39,91317;47,669998;28,062698;4,229;110,696312;81;32,759998;40,932217;5082,72998;5860;16163,03027;12,4;2,403929;4,381667;18,379999;24,9;4,953
24/08/2006;80,099998;41,543827;48,150002;28,430332;4,362;113,28727;83,699997;33,779999;41,401566;5182,790039;5929,299805;15872,01953;12,22;2,391429;4,87;19,84;25,030001;4,912
31/08/2006;77,75;40,775902;47,549999;28,053946;4,226;110,606972;82,699997;33,790001;41,82151;5115,52002;5929,299805;16284,08984;13,74;2,501071;4,511667;19,309999;24,530001;4,952
07/09/2006;79,449997;41,287853;47,93;28,465345;4,318;110,78566;82,699997;33,990002;42,513184;5137,930176;5892,200195;15750,04981;11,18;2,65;4,85;19,83;27,15;4,899
14/09/2006;79,400002;43,420979;49,389999;29,962139;4,469;114,002014;84;34;44,687012;5192,740234;5866,200195;15718,66992;11,39;2,687857;5,161667;19,49;27,379999;4,849
21/09/2006;79,949997;45,449821;50,150002;29,979647;4,506;114,35939;85,199997;34,48;43,501286;5243,100098;5930,100098;15947,87012;11,58;2,728929;5,023333;20,389999;25,32;4,733
28/09/2006;80,199997;44,871506;50,599998;30,784939;4,4;112,483177;86;34,610001;44,316471;5256,549805;5966,5;16082,54981;11,86;2,692143;5,18;20,82;25,030001;4,721
05/10/2006;78,550003;44,653454;50,950001;29,49822;4,386;115,788879;86,5;35,759998;44,859932;5313,189941;6073,5;16400,57031;11,62;2,615357;5,391667;20,889999;24,27;4,913
12/10/2006;75,75;45,648911;49,939999;29,235626;4,362;117,486404;86,300003;36,580002;44,884632;5361,290039;6150,399902;16653;11,34;2,661786;5,26;21,110001;24,23;4,892
19/10/2006;77,5;46,59697;50,5;29,349417;4,352;116,592972;86,5;36,939999;44,563499;5422,279785;6214,600098;16699,30078;10,66;2,917143;5,466667;21,719999;20,83;4,897
26/10/2006;76,449997;45,705795;48,049999;29,436949;4,278;116,235596;85,900002;36,439999;40,784;5370,859863;6149,600098;16375,25977;11,51;2,827143;5,363333;21,02;20,73;4,677
02/11/2006;79,400002;46,397877;49,889999;29,830841;4,277;117,843773;86,5;37,16;41,920322;5437,160156;6239;16215,74023;10,75;2,944643;5,766667;20,709999;21,25;4,73
